Gene Name,Coverage (%),Mean Expression,Total Expression,RSP Area
Lipg,0.7760141093474426,0.009171075837742505,26,28.397473518721842
Liph,1.199294532627866,0.013051146384479718,37,24.83126843987874
Lipo3,1.9753086419753085,0.020105820105820106,57,10.547361375596521
Lipt1,0.28218694885361556,0.0028218694885361554,8,1399.0365455154522
Lipt2,0.7054673721340388,0.007407407407407408,21,784.3836587773058
Litaf,12.627865961199294,0.15943562610229278,452,1.5866045669765971
Lix1l,0.7407407407407408,0.007407407407407408,21,1584.3161660509118
Llgl1,1.2345679012345678,0.012345679012345678,35,24.313396854561205
Llgl2,4.056437389770723,0.0455026455026455,129,0.10165014340588466
Llph,11.005291005291005,0.12134038800705467,344,0.9658969005730553
Llph-ps2,0.45855379188712525,0.004585537918871252,13,4505.60498006661
Lman1,5.502645502645502,0.0582010582010582,165,1.5961870645271663
Lman2,10.687830687830688,0.11604938271604938,329,0.42412955382242506
Lman2l,2.0105820105820107,0.020458553791887126,58,6.815745293953631
Lmbr1,1.2698412698412698,0.013756613756613757,39,91.86826986897132
Lmbr1l,1.199294532627866,0.012345679012345678,35,198.18618184663063
Lmbrd1,5.679012345679013,0.059964726631393295,170,2.5277770784814537
Lmf1,1.4814814814814816,0.014814814814814815,42,107.06624282042549
Lmf2,2.751322751322751,0.02821869488536155,80,8.70277149384173
Lmln,0.28218694885361556,0.0028218694885361554,8,42445.31930407476
Lmna,12.94532627865961,0.163668430335097,464,0.3675231957915881
Lmnb1,4.656084656084656,0.06525573192239859,185,76.1890919032177
Lmnb2,0.7760141093474426,0.008112874779541446,23,43.99681854851229
Lmntd2,0.21164021164021166,0.0021164021164021165,6,904.0463110286202
Lmo1,1.0229276895943562,0.010582010582010581,30,2839.815333929219
Lmo2,3.0335097001763667,0.03209876543209877,91,96.36560875930667
Lmo4,20.035273368606703,0.26031746031746034,738,0.054299557072568866
Lmo7,8.00705467372134,0.09911816578483246,281,0.32823461510115715
Lmod1,0.4232804232804233,0.004232804232804233,12,891.1365509581062
Lmtk2,1.0582010582010581,0.010582010582010581,30,54.57021655962389
Lncpint,0.24691358024691357,0.0028218694885361554,8,4485.795433424789
Lnpep,0.8818342151675485,0.009171075837742505,26,649.9111847955683
Lnpk,1.0229276895943562,0.010229276895943563,29,51.39760225940097
Lnx2,1.09347442680776,0.010934744268077601,31,99.51249940488387
Lockd,1.305114638447972,0.016225749559082892,46,121.4831567907804
Lonp1,2.821869488536155,0.02927689594356261,83,7.493542510368595
Lonp2,4.514991181657849,0.04585537918871252,130,0.6876482937654016
Lonrf1,0.5643738977072311,0.005643738977072311,16,1564.4688218385945
Lor,0.14109347442680778,0.0014109347442680777,4,1417.6085391219765
Lox,1.4814814814814816,0.01798941798941799,51,11588.159937255692
Loxl1,3.9153439153439153,0.06031746031746032,171,35.1880544245961
Loxl2,1.5167548500881833,0.01904761904761905,54,33000.839015526464
Loxl3,0.5643738977072311,0.005643738977072311,16,984.7001741683182
Lpar1,1.4462081128747795,0.015167548500881834,43,15273.04219927404
Lpar2,0.31746031746031744,0.0031746031746031746,9,2411.4619458703924
Lpar3,1.3403880070546736,0.014814814814814815,42,22.735178684198182
Lpar4,0.599647266313933,0.00599647266313933,17,24.896174653968856
Lpar6,2.328042328042328,0.026455026455026454,75,23.040034270602014
Lpcat1,33.43915343915344,0.672663139329806,1907,0.02816821437480698
Lpcat2,1.199294532627866,0.013051146384479718,37,335.757212774409
Lpcat3,5.326278659611993,0.055379188712522044,157,0.7951521160161158
Lpcat4,0.3527336860670194,0.003527336860670194,10,50417.201492448985
Lpgat1,2.5749559082892417,0.026102292768959437,74,5.83091710486114
Lpin1,3.0335097001763667,0.032451499118165784,92,5.178907401812811
Lpin2,6.313932980599647,0.07089947089947089,201,0.5407288625868025
Lpin3,0.21164021164021166,0.0021164021164021165,6,821.3285321679034
Lpl,14.955908289241624,0.2518518518518518,714,0.3957174341557613
Lpp,5.255731922398589,0.0564373897707231,160,2.143729091222541
Lppos,2.0458553791887124,0.021869488536155203,62,4.6160121108066186
Lpxn,1.869488536155203,0.019753086419753086,56,147.29210708626658
Lrat,1.4462081128747795,0.020105820105820106,57,157.77979537530962
Lrba,1.9400352733686066,0.020458553791887126,58,3.2625852307996324
Lrch1,2.36331569664903,0.024691358024691357,70,5.397383678382576
Lrch3,1.5520282186948853,0.015520282186948854,44,43.194515309299874
Lrcol1,0.07054673721340389,0.0007054673721340388,2,3110.5287210542638
Lrfn1,0.10582010582010583,0.0010582010582010583,3,3335.187802464161
Lrfn3,0.1763668430335097,0.001763668430335097,5,1969.8401035856698
Lrfn4,0.31746031746031744,0.0031746031746031746,9,87.4121993410481
Lrg1,23.06878306878307,0.5947089947089947,1686,0.03860250491899023
Lrguk,0.07054673721340389,0.0007054673721340388,2,32337.298463229952
Lrif1,2.5749559082892417,0.026807760141093474,76,6.843485936949922
Lrig1,1.1287477954144622,0.011287477954144622,32,61.09810656926953
Lrig2,0.9876543209876543,0.009876543209876543,28,71.93855269789485
Lrig3,0.28218694885361556,0.0028218694885361554,8,4773.030556837341
Lrmp,1.834215167548501,0.01904761904761905,54,1159.0099674912576
Lrp1,7.5132275132275135,0.1019400352733686,289,23.06829747621064
Lrp10,10.687830687830688,0.11781305114638448,334,0.4309541912087432
Lrp11,0.07054673721340389,0.0007054673721340388,2,70599.5284274404
Lrp12,0.8818342151675485,0.009171075837742505,26,1274.4858969546754
Lrp2,8.818342151675484,0.10582010582010581,300,0.2879416470236624
Lrp3,0.21164021164021166,0.0021164021164021165,6,6931.590775381938
Lrp4,1.869488536155203,0.019753086419753086,56,36.8209908843568
Lrp5,2.0458553791887124,0.021516754850088183,61,1.107558164556862
Lrp6,2.751322751322751,0.030335097001763667,86,2.071094504288122
Lrpap1,9.100529100529101,0.09841269841269841,279,0.4443765164589423
Lrpprc,2.610229276895944,0.02821869488536155,80,6.065456194341083
Lrrc1,1.0582010582010581,0.010582010582010581,30,13.724143251014539
Lrrc10b,0.28218694885361556,0.0031746031746031746,9,2133.947064366813
Lrrc14,1.3403880070546736,0.013756613756613757,39,171.4937179547402
Lrrc15,0.035273368606701945,0.0003527336860670194,1,95463.17624051028
Lrrc17,1.6225749559082892,0.01798941798941799,51,89.45105384873042
Lrrc20,0.8112874779541446,0.008112874779541446,23,318.1373638213024
Lrrc23,0.6701940035273368,0.016225749559082892,46,1104.5500207871994
Lrrc24,1.5873015873015872,0.016225749559082892,46,28.25349305642181
Lrrc25,1.199294532627866,0.013403880070546737,38,669.6647301539556
Lrrc27,0.10582010582010583,0.0010582010582010583,3,40687.3210770208
Lrrc28,0.6701940035273368,0.006701940035273368,19,384.4267938251596
Lrrc29,0.21164021164021166,0.0021164021164021165,6,105665.34683472785
Lrrc32,0.9876543209876543,0.01199294532627866,34,6820.695665623274
Lrrc4,0.035273368606701945,0.0003527336860670194,1,60113.482451656426
Lrrc40,0.8465608465608466,0.008818342151675485,25,316.9801871683211
Lrrc41,1.6931216931216932,0.01728395061728395,49,6.301834977960006
Lrrc42,3.2451499118165783,0.033156966490299825,94,3.7094969185328424
Lrrc45,1.763668430335097,0.01904761904761905,54,20.96321267700263
Lrrc46,0.07054673721340389,0.0007054673721340388,2,96642.04438475154
Lrrc47,1.4109347442680775,0.014109347442680775,40,11.745161461670666
Lrrc49,0.49382716049382713,0.0049382716049382715,14,1094.249788305643
Lrrc51,1.305114638447972,0.01834215167548501,52,4.342372559822584
Lrrc56,0.28218694885361556,0.0028218694885361554,8,67923.90048919519
Lrrc57,1.0229276895943562,0.010582010582010581,30,247.9493586214415
Lrrc58,3.7742504409171076,0.03880070546737213,110,1.9201808973367567
Lrrc59,4.5855379188712515,0.04797178130511464,136,1.7064870823850933
Lrrc61,0.6701940035273368,0.006701940035273368,19,127.00610980287153
Lrrc63,0.14109347442680778,0.0014109347442680777,4,43341.883780944656
Lrrc66,0.035273368606701945,0.0003527336860670194,1,79546.0452548895
Lrrc73,0.5643738977072311,0.005643738977072311,16,292.32151100376063
Lrrc74b,0.3880070546737213,0.006701940035273368,19,605.5796467054824
Lrrc75a,0.5643738977072311,0.006349206349206349,18,3955.0256060097086
Lrrc8a,1.305114638447972,0.013051146384479718,37,30.792537594314695
Lrrc8b,0.9876543209876543,0.009876543209876543,28,138.95271537944754
Lrrc8c,3.3156966490299826,0.03597883597883598,102,1.9993455768307271
Lrrc8d,3.068783068783069,0.0328042328042328,93,3.323199628466635
Lrrc8dos,0.07054673721340389,0.0007054673721340388,2,4832.874900136621
Lrrc8e,1.4814814814814816,0.014814814814814815,42,1.9292930731879068
Lrrcc1,0.9876543209876543,0.009876543209876543,28,39.21376008876067
Lrrfip1,11.569664902998236,0.127689594356261,362,0.5145449972029812
Lrrfip2,5.326278659611993,0.055379188712522044,157,0.6630086986718021
Lrrk1,3.068783068783069,0.033156966490299825,94,5.245866727556867
Lrrk2,7.689594356261023,0.08747795414462081,248,0.3228859157662526
Lrrn3,0.24691358024691357,0.0028218694885361554,8,86065.33652813217
Lrrn4,0.21164021164021166,0.005643738977072311,16,34756.13145070031
Lrrn4cl,0.4232804232804233,0.006701940035273368,19,76235.67485529212
Lrrtm3,0.10582010582010583,0.0010582010582010583,3,3623.8203666887275
Lrsam1,0.5291005291005291,0.005291005291005291,15,453.09177291546587
Lrtm2,0.4232804232804233,0.0049382716049382715,14,131365.20221449394
Lrwd1,1.4814814814814816,0.015520282186948854,44,111.36402164084159
Lsamp,0.31746031746031744,0.0031746031746031746,9,31345.077815981807
Lsg1,1.7989417989417988,0.01869488536155203,53,11.25590831823541
Lsm1,3.9153439153439153,0.03950617283950617,112,4.248993831844697
Lsm10,5.573192239858907,0.05890652557319224,167,0.9837153335430899
Lsm11,0.31746031746031744,0.0031746031746031746,9,386.6382347921014
Lsm12,3.2451499118165783,0.0345679012345679,98,5.744162630585371
Lsm14a,5.326278659611993,0.055379188712522044,157,1.2031091354400254
Lsm14b,1.6225749559082892,0.016931216931216932,48,17.836458908813867
Lsm2,4.268077601410935,0.04585537918871252,130,1.4064118461436417
Lsm3,2.5396825396825395,0.026455026455026454,75,34.18710841174217
Lsm4,10.758377425044092,0.11922398589065256,338,0.2331929393226637
Lsm5,5.114638447971781,0.05714285714285714,162,2.8280093799022845
Lsm6,8.430335097001764,0.09312169312169312,264,0.23613591341750292
Lsm7,7.019400352733686,0.07407407407407407,210,2.2809536471058833
Lsm8,6.772486772486773,0.07336860670194004,208,1.0290334726559285
Lsp1,22.469135802469136,0.35167548500881834,997,0.8593583250217804
Lsr,6.208112874779541,0.06666666666666667,189,0.5857847753134084
Lss,3.2098765432098766,0.03421516754850088,97,2.4631116479562456
Lst1,6.419753086419753,0.08818342151675485,250,32.05464467038825
Lta,0.1763668430335097,0.001763668430335097,5,18778.375339962757
Lta4h,7.231040564373897,0.0779541446208113,221,0.7579553938087431
Ltb,7.160493827160494,0.09135802469135802,259,12.62389457084011
Ltb4r1,1.6931216931216932,0.020458553791887126,58,54.94037886880181
Ltb4r2,0.14109347442680778,0.0014109347442680777,4,2856.5228403364627
Ltbp1,1.0229276895943562,0.010229276895943563,29,56647.28045533926
Ltbp2,0.3880070546737213,0.004585537918871252,13,4616.353782223252
Ltbp3,4.5855379188712515,0.047619047619047616,135,1.019923343814376
Ltbp4,6.7372134038800695,0.11040564373897707,313,11.144650089055776
